Year,YearMonth,Segment,Ship Mode,Product ID,Product Name,Sales,Sales_EastWest,Sales_CentralSouth
2019,201911,Consumer,First Class,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,359.97,359.97,0
2018,201812,Consumer,Second Class,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,17.94,17.94,0
2017,201704,Consumer,Second Class,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,744.1,0,744.1
2020,202011,Corporate,Standard Class,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,2504.74,0
2020,202007,Consumer,First Class,OFF-LA-10002762,Avery 485,75.18,75.18,0
2018,201811,Consumer,Standard Class,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,1399.93,0
2018,201801,Corporate,Standard Class,TEC-PH-10002844,Speck Products Candyshell Flip Case,62.982,62.982,0
2020,202001,Home Office,Standard Class,OFF-BI-10004001,GBC Recycled VeloBinder Covers,35.784,0,35.784
2019,201908,Consumer,Second Class,OFF-PA-10000675,Xerox 1919,122.97,122.97,0
2019,201910,Corporate,Standard Class,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,25.032,0
2019,201911,Corporate,First Class,TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,0,3040
2019,201905,Home Office,Standard Class,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,0,364.74
2017,201710,Consumer,Second Class,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,10.16,0
2019,201912,Corporate,Second Class,OFF-PA-10003893,Xerox 1962,30.816,0,30.816
2019,201906,Consumer,First Class,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,161.94,0
2017,201710,Corporate,First Class,OFF-FA-10000735,Staples,4.672,4.672,0
2018,201804,Consumer,Standard Class,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,370.14,0
2017,201709,Corporate,Standard Class,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,73.915,73.915,0
2020,202001,Consumer,Standard Class,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,0,13.748
2020,202006,Consumer,First Class,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",37.608,0,37.608
2018,201806,Corporate,Second Class,OFF-BI-10004187,3-ring staple pack,7.52,7.52,0
2020,202012,Corporate,Standard Class,FUR-FU-10001934,Magnifier Swing Arm Lamp,41.96,41.96,0
2020,202010,Consumer,Second Class,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,823.96,0,823.96
2017,201701,Consumer,Standard Class,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,19.536,0
2017,201712,Consumer,Standard Class,OFF-PA-10000295,Xerox 229,15.552,0,15.552
2019,201904,Consumer,Standard Class,OFF-PA-10002947,Xerox 1923,20.04,20.04,0
2017,201705,Consumer,Standard Class,OFF-AP-10001394,Harmony Air Purifier,75.6,0,75.6
2017,201712,Consumer,Second Class,OFF-ST-10000617,Woodgrain Magazine Files by Perma,8.94,8.94,0
2018,201808,Consumer,Standard Class,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,728.82,728.82,0
2020,202012,Consumer,Standard Class,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,18.96,0
2020,202006,Home Office,First Class,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",164.736,0,164.736
2020,202009,Consumer,Standard Class,OFF-AR-10001915,Peel-Off China Markers,99.3,99.3,0
2020,202011,Home Office,Standard Class,OFF-BI-10002949,Prestige Round Ring Binders,18.24,0,18.24
2019,201909,Corporate,Standard Class,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",535.41,0,535.41
2018,201806,Home Office,Second Class,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",30.44,30.44,0
2017,201709,Consumer,Standard Class,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",21.72,21.72,0
2018,201811,Consumer,Standard Class,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,577.584,577.584,0
2019,201903,Corporate,Second Class,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,51.897,51.897,0
2019,201906,Consumer,Same Day,FUR-BO-10000362,Sauder Inglewood Library Bookcases,136.784,136.784,0
2019,201910,Corporate,Standard Class,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,14.28,0
2017,201703,Corporate,First Class,OFF-LA-10000443,Avery 501,11.808,0,11.808
2017,201709,Consumer,First Class,TEC-AC-10004353,Hypercom P1300 Pinpad,252,252,0
2019,201911,Consumer,Standard Class,OFF-PA-10004735,Xerox 1905,10.368,0,10.368
2020,202007,Consumer,First Class,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,527.92,0
2017,201701,Consumer,Standard Class,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,13.98,0,13.98
2019,201903,Corporate,Standard Class,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,31.086,0,31.086
2020,202009,Consumer,Standard Class,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,89.568,0,89.568
2020,202009,Consumer,Second Class,OFF-BI-10003669,3M Organizer Strips,16.2,0,16.2
2017,201707,Home Office,Standard Class,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,41.904,0
2020,202002,Corporate,Standard Class,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,210.58,0
2019,201904,Corporate,Standard Class,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,9099.93,0
2018,201808,Consumer,Standard Class,OFF-AR-10002255,Newell 346,2.304,2.304,0
2019,201906,Consumer,Standard Class,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82.64,82.64,0
2019,201908,Corporate,Standard Class,TEC-PH-10001530,Plantronics Voyager Pro Legend,247.188,247.188,0
2018,201811,Consumer,Standard Class,OFF-PA-10002005,Xerox 225,19.44,19.44,0
2020,202001,Home Office,Standard Class,OFF-ST-10002562,Staple magnet,18.76,0,18.76
2017,201712,Consumer,Standard Class,FUR-FU-10001473,DAX Wood Document Frame,32.952,0,32.952
2020,202012,Corporate,Second Class,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,5.984,5.984,0
2018,201812,Home Office,Same Day,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,799.984,799.984,0
2020,202005,Corporate,Standard Class,FUR-CH-10000595,Safco Contoured Stacking Chairs,476.8,0,476.8
2019,201901,Corporate,Second Class,OFF-AR-10003958,Newell 337,5.248,0,5.248
2020,202005,Consumer,Standard Class,OFF-AR-10001615,Newell 34,59.52,59.52,0
2020,202009,Consumer,Standard Class,OFF-PA-10001033,Xerox 1893,163.96,0,163.96
2017,201701,Home Office,Standard Class,TEC-PH-10004977,GE 30524EE4,391.98,0,391.98
2020,202010,Corporate,First Class,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,210.68,0
2020,202007,Corporate,Standard Class,TEC-AC-10002473,Maxell 4.7GB DVD-R,141.9,141.9,0
2019,201903,Corporate,Standard Class,OFF-EN-10000056,Cameo Buff Policy Envelopes,149.352,0,149.352
2020,202008,Home Office,Standard Class,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,6.672,6.672,0
2019,201907,Corporate,Second Class,OFF-AR-10004999,Newell 315,41.86,41.86,0
2019,201911,Corporate,Standard Class,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,361.376,361.376,0
2019,201910,Corporate,Standard Class,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,23.976,23.976,0
2017,201705,Consumer,Standard Class,TEC-PH-10003092,Motorola L804,55.188,55.188,0
2018,201804,Home Office,Standard Class,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,14.85,0
2017,201705,Corporate,Same Day,OFF-ST-10000107,Fellowes Super Stor/Drawer,83.25,0,83.25
2020,202010,Home Office,Standard Class,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,319.96,0
2017,201711,Corporate,Second Class,OFF-SU-10001574,Acme Value Line Scissors,10.95,10.95,0
2020,202011,Consumer,Standard Class,FUR-FU-10001196,DAX Cubicle Frames - 8x10,17.31,17.31,0
2019,201905,Consumer,Standard Class,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,19.44,0
2019,201910,Corporate,Standard Class,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,1403.92,0
2020,202011,Consumer,First Class,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,0,11.76
2019,201907,Consumer,Second Class,OFF-FA-10000936,Acco Hot Clips Clips to Go,29.61,29.61,0
2020,202011,Consumer,Standard Class,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,0,299.96
2018,201806,Home Office,Standard Class,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,67.98,67.98,0
2019,201907,Corporate,Same Day,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,18.656,0
2020,202011,Consumer,First Class,FUR-FU-10000320,OIC Stacking Trays,24.048,24.048,0
2019,201904,Consumer,Standard Class,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,1088.792,0,1088.792
2019,201912,Home Office,Standard Class,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,12.957,0
2017,201712,Consumer,Standard Class,OFF-ST-10000419,"Rogers Jumbo File, Granite",32.592,0,32.592
2019,201909,Home Office,Second Class,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,33.024,0
2017,201709,Consumer,Standard Class,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,9449.95,0,9449.95
2017,201709,Home Office,Standard Class,OFF-AP-10001366,Staple holder,43.92,43.92,0
2019,201904,Consumer,Second Class,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,161.94,0
2019,201909,Consumer,Standard Class,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,10.47,10.47,0
2020,202009,Consumer,Second Class,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,0,15.96
2017,201712,Corporate,Standard Class,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,0,58.36
2019,201907,Home Office,Standard Class,OFF-SU-10000952,Fiskars Home & Office Scissors,44.4,44.4,0
2017,201710,Consumer,Second Class,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",258.279,0,258.279
2018,201803,Consumer,Standard Class,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,0,8.568
2018,201805,Consumer,Standard Class,OFF-PA-10001952,Xerox 1902,45.68,0,45.68
2019,201912,Corporate,Standard Class,OFF-PA-10002250,Things To Do Today Pad,9.392,0,9.392
2020,202002,Corporate,Second Class,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,109.53,109.53,0
2020,202011,Corporate,Same Day,TEC-MA-10000488,Bady BDG101FRU Card Printer,1919.976,1919.976,0
2019,201912,Consumer,Second Class,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,34.05,0
2020,202011,Corporate,Standard Class,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,307.136,307.136,0
2017,201702,Consumer,Standard Class,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,0,17.46
2020,202012,Consumer,Standard Class,OFF-LA-10004559,Avery 49,8.64,8.64,0
2019,201903,Home Office,Standard Class,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,0,146.352
2017,201711,Consumer,Standard Class,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,1.944,1.944,0
2020,202004,Corporate,Standard Class,FUR-FU-10001935,3M Hangers With Command Adhesive,23.68,0,23.68
2019,201907,Corporate,Standard Class,OFF-LA-10003766,Self-Adhesive Removable Labels,3.15,3.15,0
2018,201803,Consumer,Standard Class,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,5.232,5.232,0
2018,201810,Consumer,Standard Class,OFF-BI-10002498,Clear Mylar Reinforcing Strips,11.214,0,11.214
2017,201708,Consumer,Standard Class,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",12.35,12.35,0
2020,202010,Corporate,Standard Class,OFF-ST-10002301,Tennsco Commercial Shelving,40.68,40.68,0
2019,201908,Consumer,First Class,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,569.536,0,569.536
2017,201703,Corporate,First Class,OFF-ST-10000918,Crate-A-Files,26.16,0,26.16
2017,201703,Consumer,Standard Class,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,129.3,0,129.3
2018,201812,Consumer,Standard Class,OFF-SU-10001225,Staple remover,5.888,0,5.888
2019,201908,Consumer,First Class,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,0,22.32
2018,201812,Consumer,Standard Class,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,0,36.27
2020,202008,Consumer,Standard Class,OFF-PA-10000552,Xerox 200,19.44,19.44,0
2020,202001,Corporate,Standard Class,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,18.28,0,18.28
2018,201803,Consumer,Standard Class,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,33.36,33.36,0
2020,202001,Consumer,Second Class,OFF-AR-10001955,Newell 319,31.744,0,31.744
2019,201909,Corporate,Standard Class,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,4.912,0
2019,201911,Consumer,Standard Class,OFF-ST-10000642,"Tennsco Lockers, Gray",100.704,0,100.704
2019,201903,Corporate,Standard Class,OFF-AR-10001868,Prang Dustless Chalk Sticks,1.344,0,1.344
2018,201812,Home Office,Second Class,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,1053.164,1053.164,0
2017,201712,Consumer,Standard Class,OFF-BI-10000773,Insertable Tab Post Binder Dividers,4.812,0,4.812
2019,201910,Corporate,Standard Class,FUR-TA-10004575,Hon 5100 Series Wood Tables,727.45,727.45,0
2019,201901,Home Office,Second Class,OFF-PA-10001166,Xerox 2,15.552,15.552,0
2017,201709,Consumer,Standard Class,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,48.94,48.94,0
2020,202009,Corporate,First Class,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,14.88,0
2017,201704,Consumer,Standard Class,OFF-PA-10004248,Xerox 1990,15.84,0,15.84
2020,202007,Corporate,Standard Class,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,735.98,0,735.98
2019,201909,Consumer,Standard Class,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,7.312,0
2018,201804,Consumer,Standard Class,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",211.372,0,211.372
2019,201905,Home Office,Standard Class,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,1049.2,0
2019,201912,Corporate,Standard Class,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,11.416,0
2019,201906,Corporate,Standard Class,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,20.97,20.97,0
2019,201912,Consumer,First Class,OFF-ST-10004634,"Personal Folder Holder, Ebony",33.63,33.63,0
2020,202005,Corporate,Standard Class,OFF-SU-10000157,Compact Automatic Electric Letter Opener,238.62,238.62,0
2018,201810,Consumer,Standard Class,OFF-PA-10001184,Xerox 1903,17.94,17.94,0
2020,202001,Consumer,Second Class,OFF-PA-10003673,Strathmore Photo Mount Cards,21.696,21.696,0
2019,201905,Consumer,Standard Class,OFF-ST-10002957,Sterilite Show Offs Storage Containers,12.672,0,12.672
2019,201904,Corporate,Standard Class,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,23.2,0
2019,201905,Consumer,Standard Class,TEC-PH-10003885,Cisco SPA508G,211.168,211.168,0
2019,201910,Consumer,Second Class,OFF-FA-10003112,Staples,25.248,0,25.248
2020,202005,Consumer,Second Class,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,0,204.6664
2017,201708,Corporate,Standard Class,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,15.96,0
2019,201911,Home Office,Standard Class,OFF-AR-10003770,Newell 340,17.28,17.28,0
2019,201910,Consumer,Standard Class,TEC-PH-10001305,Panasonic KX TS208W Corded phone,235.152,235.152,0
2020,202011,Consumer,Second Class,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,110.96,0
2019,201904,Consumer,Standard Class,FUR-BO-10002268,Sauder Barrister Bookcases,388.704,388.704,0
2020,202009,Corporate,Standard Class,OFF-BI-10002976,ACCOHIDE Binder by Acco,33.04,0,33.04
2017,201709,Home Office,Standard Class,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,57.4,0,57.4
2019,201910,Consumer,Standard Class,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",93.06,93.06,0
2018,201807,Consumer,Second Class,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,98.352,0
2017,201707,Consumer,Second Class,OFF-PA-10001526,Xerox 1949,35.856,0,35.856
2018,201812,Corporate,Second Class,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,0,60.64
2020,202010,Corporate,Standard Class,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,9.64,9.64,0
2020,202012,Consumer,Standard Class,OFF-PA-10001144,Xerox 1913,166.44,166.44,0
2018,201807,Consumer,Second Class,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,0,34.76
2019,201905,Consumer,Standard Class,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,0,366.744
2019,201904,Home Office,Standard Class,OFF-FA-10002280,Advantus Plastic Paper Clips,30,0,30
2017,201708,Consumer,Second Class,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,9.184,9.184,0
2020,202005,Consumer,First Class,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,21.24,0
2018,201808,Consumer,Standard Class,FUR-TA-10003469,Balt Split Level Computer Training Table,277.5,277.5,0
2017,201706,Consumer,Standard Class,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",56.96,56.96,0
2020,202007,Consumer,Second Class,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,22,0,22
2019,201907,Corporate,Second Class,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,0,6.46
2020,202009,Home Office,Standard Class,OFF-LA-10001569,Avery 499,7.968,0,7.968
2018,201812,Home Office,Standard Class,OFF-AR-10000823,Newell 307,3.64,0,3.64
2017,201711,Consumer,Second Class,TEC-PH-10002680,Samsung Galaxy Note 3,703.968,703.968,0
2019,201909,Consumer,Same Day,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",146.04,146.04,0
2017,201704,Consumer,Standard Class,FUR-FU-10001424,Dax Clear Box Frame,17.46,17.46,0
2019,201912,Consumer,Standard Class,OFF-ST-10004507,Advantus Rolling Storage Box,17.15,17.15,0
2020,202002,Home Office,Standard Class,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,203.983,0
2018,201802,Consumer,Standard Class,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,14.952,14.952,0
2018,201809,Home Office,Standard Class,OFF-ST-10003716,Tennsco Double-Tier Lockers,720.064,0,720.064
2020,202006,Consumer,Second Class,OFF-AR-10001427,Newell 330,23.92,23.92,0
2019,201912,Home Office,Standard Class,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,0,18.92
2020,202007,Home Office,Standard Class,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,18.24,18.24,0
2020,202012,Consumer,Standard Class,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,102.018,0
2019,201902,Consumer,Standard Class,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,264.18,0,264.18
2020,202008,Home Office,First Class,OFF-ST-10001172,"Tennsco Lockers, Sand",151.056,0,151.056
2020,202006,Corporate,Standard Class,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,78.66,78.66,0
2020,202005,Home Office,Second Class,OFF-AR-10000122,Newell 314,5.58,5.58,0
